eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:09:00Z;3043.5;3043;3045;3043;291;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:10:00Z;3043;3047.5;3048;3042.5;9559;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:11:00Z;3047;3047;3048;3047;585;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:12:00Z;3047.5;3044.5;3047.5;3044.5;819;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:13:00Z;3044;3045;3045;3043.5;1308;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:14:00Z;3044.5;3044.5;3045;3044.5;563;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:15:00Z;3045;3044.5;3045;3044;953;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:16:00Z;3044;3043.5;3044.5;3043.5;601;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:17:00Z;3043.5;3044;3044;3042;477;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:18:00Z;3043.5;3044.5;3044.5;3042.5;258;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:19:00Z;3044;3044;3045;3044;394;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:20:00Z;3044;3041;3044.5;3041;519;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:21:00Z;3041;3041;3042;3040.5;449;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:22:00Z;3040.5;3039;3041;3039;1786;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:23:00Z;3038.5;3040;3040;3038;882;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:24:00Z;3039.5;3040;3040;3039.5;527;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:25:00Z;3039.5;3039;3040;3039;739;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:26:00Z;3039;3040;3040;3039;403;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:27:00Z;3039.5;3039.5;3040;3039;406;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:28:00Z;3039;3040;3040;3039;460;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:29:00Z;3040;3039.5;3040;3038;844;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:30:00Z;3039;3039.5;3040;3038.5;314;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:31:00Z;3039;3040;3040;3038;308;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:32:00Z;3039.5;3039.5;3040;3038;372;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:33:00Z;3038.5;3039.5;3040;3037.5;978;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:34:00Z;3038;3040;3040;3037.5;408;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:35:00Z;3039.5;3038;3039.5;3038;453;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:36:00Z;3038;3039;3039.5;3037.5;717;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:37:00Z;3039;3038;3039.5;3038;296;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:38:00Z;3038.5;3032.5;3038.5;3032.5;4909;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:39:00Z;3033;3034;3035.5;3032.5;736;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:40:00Z;3033.5;3033;3034;3032.5;702;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:41:00Z;3033.5;3035.5;3036.5;3033.5;1190;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:42:00Z;3034.5;3031;3036;3030;3975;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:43:00Z;3030;3030;3033.5;3030;1448;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:44:00Z;3029.5;3029.5;3030;3027;2982;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:45:00Z;3030;3028;3030;3026;2255;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:46:00Z;3028.5;3027;3030;3026;1293;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:47:00Z;3026.5;3028.5;3028.5;3026;764;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:48:00Z;3027.5;3028.5;3029.5;3026.5;537;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:49:00Z;3028;3029.5;3030;3027;1682;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:50:00Z;3028.5;3028;3030;3028;1060;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:51:00Z;3029;3025;3029;3021;15113;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:52:00Z;3024.5;3024;3025;3023;3042;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:53:00Z;3024;3022;3025;3021;1511;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:54:00Z;3022;3025;3028;3021.5;1444;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:55:00Z;3027;3029.5;3030;3025;1603;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:56:00Z;3029;3029.5;3030;3027.5;785;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:57:00Z;3029.5;3029.5;3030;3028;1985;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:58:00Z;3029.5;3028;3030;3028;495;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T09:59:00Z;3028.5;3030;3030;3028;1108;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:00:00Z;3030;3029.5;3030;3029;829;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:01:00Z;3029;3029;3030;3029;987;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:02:00Z;3029;3030;3030;3028;575;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:03:00Z;3030;3029.5;3030;3028;479;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:04:00Z;3028.5;3029.5;3030;3028.5;739;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:05:00Z;3028.5;3029.5;3029.5;3027;619;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:06:00Z;3029;3027;3030;3022.5;2606;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:07:00Z;3025.5;3028.5;3028.5;3025;451;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:08:00Z;3028;3026.5;3028.5;3026;574;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:09:00Z;3027;3029;3029;3027;449;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:10:00Z;3029;3027.5;3029.5;3027;533;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:11:00Z;3027;3028.5;3028.5;3027;287;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:12:00Z;3027.5;3027;3028.5;3027;685;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:13:00Z;3026.5;3019.5;3027;3019.5;12373;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:14:00Z;3019;3020;3020;3018;1536;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:15:00Z;3020;3024.5;3028;3019.5;1835;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:16:00Z;3024;3025;3025.5;3024;269;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:17:00Z;3025;3024;3026.5;3017;6344;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:18:00Z;3024;3024.5;3025.5;3024;742;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:19:00Z;3024;3024.5;3024.5;3023.5;718;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:20:00Z;3023.5;3025;3025;3023;1613;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:21:00Z;3025;3024.5;3025;3023.5;2434;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:22:00Z;3024;3025;3025;3024;2142;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:23:00Z;3025;3025;3025;3023.5;1649;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:24:00Z;3024.5;3025;3025;3023.5;934;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:25:00Z;3024;3025;3025;3023.5;537;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:26:00Z;3024.5;3025;3025;3024;636;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:27:00Z;3025;3024;3025;3023.5;646;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:28:00Z;3023.5;3023.5;3025;3023;873;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:29:00Z;3023;3021;3023.5;3019.5;2188;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:30:00Z;3020;3022.5;3025;3020;2274;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:31:00Z;3022.5;3023.5;3025;3022.5;1121;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:32:00Z;3023;3024;3024;3022.5;416;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:33:00Z;3024;3024.5;3025;3023.5;590;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:34:00Z;3024;3024.5;3025;3023;471;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:35:00Z;3024;3025;3025;3023;647;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:36:00Z;3024.5;3024;3025;3023;615;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:37:00Z;3023.5;3015;3024.5;3012.5;10164;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:38:00Z;3014.5;3019;3019.5;3011;3162;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:39:00Z;3019.5;3021.5;3021.5;3018.5;601;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:40:00Z;3020;3020.5;3022;3019.5;738;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:41:00Z;3020;3021;3021.5;3020;501;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:42:00Z;3020.5;3020;3021;3019.5;287;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:43:00Z;3019.5;3019.5;3020.5;3018.5;497;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:44:00Z;3019;3019;3019.5;3018.5;429;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:45:00Z;3019.5;3019;3019.5;3019;770;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:46:00Z;3019;3019.5;3019.5;3019;469;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:47:00Z;3019;3019.5;3019.5;3019;543;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:48:00Z;3019;3019.5;3019.5;3019;574;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:49:00Z;3019;3019;3019.5;3016;1188;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:50:00Z;3018;3019.5;3019.5;3018;545;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:51:00Z;3019.5;3019.5;3019.5;3018.5;655;
eed9621b-6412-4f4b-a166-758882cc7a4c;2024-01-25T10:52:00Z;3019;3019.5;3020;3019;660;
